1425	소액결제 이용한도 해제	소액결제한도변경방법
1426	소액결제 일부 납부	소액결제실시간계좌이체선결제
1427	소액결제 차단	소액결제이용제한방법
1428	소액결제 차단 풀기	자동소액결제차단해제방법
1429	소액결제 차단 풀어주세요	자동소액결제차단해제방법
1430	소액결제 차단 풀어줘	자동소액결제차단해제방법
1431	소액결제 차단 해제	자동소액결제차단해제방법
1432	소액결제 차단을 풀고싶어요	소액결제이용제한해제방법
1433	소액결제 차단하기	소액결제이용제한방법
1434	소액결제 차단해제	자동소액결제차단해제방법
1435	소액결제 한도	소액결제한도확인방법
1436	소액결제 한도 늘려줘	소액결제한도변경방법
1437	소액결제 한도 늘릴 수 있어?	소액결제한도변경방법
1438	소액결제 한도 변경	소액결제한도변경방법
1439	소액결제 한도 변경이 안됩니다	소액결제한도변경
1440	소액결제 한도 변경이 왜 안되나요	소액결제한도변경
1441	소액결제 한도 상승	소액결제한도변경방법
1442	소액결제 한도 상향	소액결제한도변경방법
1443	소액결제 한도 알려줘	소액결제한도확인방법
1444	소액결제 한도가 변경이 안돼	소액결제한도변경방법
1445	소액결제 한도변경이 안되요	소액결제한도변경방법
1446	소액결제 한도상향	소액결제한도변경
1447	소액결제 한도상향가능한지요	소액결제한도변경방법
1448	소액결제 한도알려줘	소액결제한도확인방법
1449	소액결제 한도종올려줄수잇나요	소액결제한도변경방법
1450	소액결제 해제해줘	자동소액결제차단방법
1451	소액결제 해지	소액결제취소방법
1452	소액결제가 안되	소액결제한도확인방법
1453	소액결제금액 한도변경	소액결제한도변경방법
1454	소액결제내역 알려줘	소액결제구매내역확인방법
1455	소액결제내용	소액결제구매내역확인방법
1456	소액결제동의방법좀알려주세요	소액결제이용가능대상
1457	소액결제만 결제	소액결제실시간계좌이체선결제
1458	소액결제만 납부	소액결제실시간계좌이체선결제
1459	소액결제문의	소액결제한도변경방법
1460	소액결제변경해줘	소액결제한도변경방법
1461	소액결제부분만 미리 결제할 수 있나요	소액결제실시간계좌이체선결제
1462	소액결제선결제	소액결제실시간계좌이체선결제
1463	소액결제차단	소액결제이용제한방법
1464	소액결제차단풀기	자동소액결제차단해제방법
1465	소액결제차단해제	자동소액결제차단해제방법
1466	소액결제차단해지	자동소액결제차단해제방법
1467	소액결제취소	소액결제취소방법
1468	소액결제한도	소액결제한도확인방법
1469	소액결제한도 22만원은 안되나요?	소액결제한도변경방법
1470	소액결제한도 변경	소액결제한도변경
1471	소액결제한도 상향	소액결제한도변경방법
1472	소액결제한도변경	소액결제한도변경방법
1473	소액결제한도상향	소액결제한도변경방법
1474	소액결제한도올리기	소액결제한도변경방법
1475	소액결제해지	소액결제이용제한방법
1476	소액금액 결제내용 알려줘	소액결제구매내역확인방법
1477	소액한도	소액결제한도확인방법
1478	수신거부	개별통화수신거부신청방법
1479	스마일카드 요금할인이되나요?	제휴카드할인
1480	스마트공인인증	공인인증서등록방법
1481	스마트워치 요금제	5G스마트워치TAB할인
1482	스마트콜픽 해제	스마트콜Pick해지방법
1483	스미트콜픽	스마트콜Pick신청방법
1484	스팸정보차단	스팸문자차단방법
1485	슬림으로 변경하면 청구금액이 얼만가요?	슬림요금제
1486	슬림으로 요금제 변경	요금제변경방법
1487	신규가입후 소액결제 한도 얼마까지 가능?	소액결제한도확인방법
1488	신용카드 바꿀래	자동납부등록및변경
1489	실버요금제	뉴실버요금제
1490	실시간 소액결제내용	소액결제구매내역확인방법
1491	실시간 요금조회 할인요금	나의혜택/할인
1492	실시간 위약금	T지원금약정위약금
1493	실시간계좌이체	실시간계좌이체방법
1494	실시간납부	통신과금선결제이용방법
1495	싱담원 연결	전화상담사연결
1496	싼 요금제 없음?	요금제리스트
1497	아 그래서 소액결제 변경이 안돼 ?	소액결제한도변경방법
1498	아내명의 신용카드로 자동이체 신청하려면	자동납부등록및변경
1499	아니 폰비 납부하는 날짜를 바꾸고싶다고	요금납부일변경방법
1500	아들 요금은 얼마나 나왔어?	자녀요금조회방법
1501	아이들껏두 알수 있나요?	자녀요금조회방법
1502	아이패드	태블릿데이터사용
1503	아이패드 개통	태블릿데이터사용
1504	아이패드 공유	데이터공유
1505	아이패드 데이타	태블릿데이터사용
1506	아이패드 데이터	태블릿데이터사용
1507	아이패드 데이터 공유 가능할까?	데이터공유
1508	아이패드 테더링	데이터함께쓰기
1509	아이폰 12프로 기기변경	임대폰/기기변경
1510	아이폰 파손 보험 핳인	T아이폰케어
1511	아이폰 파손보험 종류	T아이폰케어
1512	아이폰케어 상품 사용방법 알려줘	T아이폰케어신청방법
1513	안내원 전화	전화상담사연결
1514	안녕하세요 가족합산 할인 문의드립니다.	T끼리온가족할인
1515	안녕하세요 부가사용금액 12먄원 내역을 알려주시기 바랍니다	부가서비스내역확인방법
1516	안사람이 언택트22요금제 사용시 가족모아데이터 서비스에 가입할수 있나요?	T가족모아신청방법
1517	안심음성요금 충전	팅/쿠키즈/안심음성요금자동충전
1518	안심키퍼부가서비스해지	안심키퍼해지방법
1519	애플 5900원 1200원먼가요?	애플DCB결제내역확인방법
1520	애플워치 6를 사용하고자하는데 요금제가 따로 있나요	5G스마트워치TAB할인
1521	애플워치 요금제	5G스마트워치TAB할인
1522	액정 언제끝나?	잔여약정기간조회방법
1523	액정파손	파손보상
1524	액정화면 파손 수리보험처리 방법	보험보상
1525	앤 데이터	FLO앤데이터
1526	약정	T지원금약정
1527	약정 가입	선택약정할인제도신청방법
1528	약정 갱신	선택약정할인제도재가입조건
1529	약정 갱신 방법 알려줘	선택약정할인제도재가입조건
1530	약정 계약기간	잔여약정기간조회방법
1531	약정 기간이 끝났는데 재약정은 어떻게 합니까?	선택약정할인제도재가입조건
1532	약정 남은 거 한꺼번에 처리할려고 생각 중 인데 어떻게 해야하나요	할부금중도납부방법
1533	약정 남은거 알려줘	잔여약정기간조회방법
1534	약정 만료되면 전화나 데이터 못써?	선택약정만료SMS발송시기
1535	약정 몇개월?	잔여약정기간조회방법
1536	약정 알려줘	잔여약정기간조회방법
1537	약정 언제끝나?	잔여약정기간조회방법
1538	약정 얼마 남았니	잔여약정기간조회방법
1539	약정 얼마 남았어?	잔여약정기간조회방법
1540	약정 얼마나 나왔어?	잔여약정기간조회방법
1541	약정 얼마나 남아있나요	잔여약정기간조회방법
1542	약정 얼마나 남았어	잔여약정기간조회방법
1543	약정 얼마나 남았어?	잔여약정기간조회방법
1544	약정 위약금	T지원금약정위약금
1545	약정 있는데 기변하게되면 약정반환금 있나요?	선택약정할인제도승계조건
1546	약정 종료일	잔여약정기간조회방법
1547	약정 할인 신청 방법?	선택약정할인제도신청방법
1548	약정 해지	선택약정할인제도해지방법
1549	약정 해지하면 위약금 얼마나 나올까요	T지원금약정위약금
1550	약정 해지하면 위약금 얼마를 물어야하나요?	T지원금약정위약금
1551	약정가입	요금약정할인제도
1552	약정가입하기	각종약정
1553	약정금액 계샄	약정할인기기상환정보
1554	약정기간	잔여약정기간조회방법
1555	약정기간 알려줘	잔여약정기간조회방법
1556	약정기간 얼마나 남았어	잔여약정기간조회방법
1557	약정기간 얼마나 남았어?	잔여약정기간조회방법
1558	약정기간 종료	잔여약정기간조회방법
1559	약정기간알려줘	잔여약정기간조회방법
1560	약정기간언제야?	잔여약정기간조회방법
1561	약정기간이 끝났는데 다시 걸 수 있는 방법 알려줘	선택약정할인제도재가입조건
1562	약정시 예상 요금	선택약정할인제도신청방법
1563	약정알려줘	잔여약정기간조회방법
1564	약정언제끝나?	잔여약정기간조회방법
1565	약정얼마나남았어?	잔여약정기간조회방법
1566	약정연장 알려줘	선택약정할인제도재가입조건
1567	약정은 얼마 남았어?	잔여약정기간조회방법
1568	약정이 언제까지	약정할인기기상환정보
1569	약정이 언제까지야?	잔여약정기간조회방법
1570	약정일	잔여약정기간조회방법
1571	약정재가입하고싶어요	선택약정할인제도재가입조건
1572	약정재계약하는방법알려줘	선택약정할인제도재가입조건
1573	약정하고 싶은데 어떻게 하나요	선택약정할인제도신청방법
1574	약정할부금액 알려줘	잔여할부조회방법
1575	약정할인	선택약정할인제도신청방법
1576	약정할인 다음달 만기라 다시 가입하고싶어요	선택약정할인제도재가입조건
1577	약정할인 무늬	요금약정할인제도
1578	약정할인 문의	요금약정할인제도
1579	약정할인 받고 싶어	선택약정할인제도신청방법
1580	약정할인 신청	선택약정할인제도신청방법
1581	약정할인 안된건가요?	약정할인기기상환정보
1582	약정할인 연장	선택약정할인제도재가입조건
1583	약정할인 연장하고싶어요	선택약정할인제도재가입조건
1584	약정할인 연장하려면	선택약정할인제도재가입조건
1585	약정할인25%기한이 언제까진가요	잔여약정기간조회방법
1586	약정할인받기	요금약정할인제도
1587	약정할인변경	선택약정할인제도약정기간변경
1588	약정할인이 되고있어?	잔여약정기간조회방법
1589	약정할인이뭐야	요금약정할인제도
1590	약정해지	선택약정할인제도해지방법
1591	약정해지하고 싶어	선택약정할인제도해지방법
1592	약정활인	요금약정할인제도
1593	어느 통장으로 나가?	자동납부등록및변경
1594	어르신 요금제	T끼리어르신요금제
1595	어린이요금추천	요금제리스트
1596	어제 제가 납부한 소액결제는 몇월꺼인가여	휴대폰소액결제
1597	어제자로 소액결제 금액을 납부했는디	요금납부내역확인방법
1598	언제 결제해	요금납부일변경방법
1599	언제 납부되나요	요금납부일변경방법
1600	언제 내야돼?	요금납부일변경방법
1601	언제 부터 5G 요금사용했나요	나의가입정보
1602	언제 빠져나가?	요금납부일변경방법
1603	언제 빠져나가요?	요금납부일변경방법
1604	언제 요금 납부일인가요?	요금납부일변경방법
1605	언제 요금제 바꿀수있어?	요금제변경방법
1606	언제 청구돼?	요금납부일변경방법
1607	언제 할부 끝나	잔여할부조회방법
1608	언제까지 납부해야돼?	요금납부일변경방법
1609	언제까지 납부해야되?	요금납부일변경방법
1610	언제까지 내야돼?	잔여할부조회방법
1611	언제까지 않내면 미납이 되나요?	미납이용정지
1612	언제까지 요금내지?	요금납부일변경방법
1613	언제까지납부	요금납부일변경방법
1614	언제부터 위약금 없어?	잔여약정기간조회방법
1615	언제부터 skt 이용했어?	나의가입정보
1616	언택트38 요금제 변경	요금제변경방법
1617	언택트38 요금제 변경 가능해?	요금제변경방법
1618	연간누적혜택이 왜 0원이죠?	나의혜택/할인
1619	연체가산금	연체가산금
1620	연체가산금이 왜있어?	연체가산금
1621	연체되면 어떡하죠?	미납이용정지
1622	영상통화부가	영상통화요금
1623	영상통화추가	영상통화요금
1624	영플랜 스몰사용중인데	0플랜스몰요금제
1625	예상 위약금	T지원금약정위약금
1626	오늘 요금이 빠지나요	요금납부일변경방법
1627	오늘부터 lte 안심옵션 적용되나요?	LTE팅안심옵션
1628	오늘휴대폰결제 신청했는데 결제가안돼네요	소액결제이용가능대상
1629	오큘러스	오큘러스
1630	오큘러스 퀘스트2 체험 할 수 있는 곳 있나요?	오큘러스
1631	온가족	온가족할인신청방법
1632	온가족 플랜	New온가족플랜신청방법
1633	온가족30%할인 적용된 요금이ㄴ가요	온가족할인율확인방법
1634	온가족결합 이용년수는?	온가족할인가입년수확인
1635	온가족데이터 나눠쓰기	가족나눔데이터나눠쓰기
1636	온가족프데이터계속사용해도돼요	TB끼리온가족프리
1637	온가족프리데이터계속사용해도돼요	TB끼리온가족프리
1638	온가족플랜	온가족행복플랜
1639	온가족플랜 월 할인금액이 얼마인가요?	온가족할인율확인방법
1640	온가족플랜 재결합	결합상품가족등록
1641	온가족플랜 추가 가입하기	NEW온가족플랜
1642	온가족플랜 할인은 누가받나요	온가족할인율확인방법
1643	온가족플랜 회선 해지되었는데 왜그런거죠?	온가족행복플랜
1644	온가족할인 가입년수?	온가족할인가입년수확인
1645	온가족할인 기간 30년 적용시점을 알고싶습니다!	온가족할인가입년수확인
1646	온가족할인 받기위한 가입년수 어떻게 돼?	온가족할인가입년수확인
1647	온가족할인 총 가입년수 알려죠	온가족할인가입년수확인
1648	온가족할인 총 몇년인지요	온가족할인가입년수확인
1649	온가족할인가입	온가족할인신청방법
1650	온가족할인가입방법	온가족할인신청방법
1651	온가족할인과 장애인할인 중복	복지할인
1652	온가족할인과 장애인할인중복 되나요	장애인복지할인
1653	온가족할인요금제	온가족할인신청방법
1654	옵션/할인	월별상세할인내역
1655	완납	할부금중도납부방법
1656	왜 요금이 많은가요?	실시간요금상세내역
1657	왜 플로요금이 나왓지~?	나의부가서비스
1658	요금 결제 계좌변경	계좌정보수정
1659	요금 결제일 변경하고싶어	요금납부일변경방법
1660	요금 날짜 변경	요금납부일변경방법
1661	요금 납부 계좌 변경	요금납부방법확인
1662	요금 납부 날자	요금납부일변경방법
1663	요금 납부 날짜	요금납부일변경방법
1664	요금 납부 날짜 변경	요금납부일변경방법
1665	요금 납부 됐어?	요금납부내역확인방법
1666	요금 납부 방법 변경	요금납부방법확인
1667	요금 납부 방식 변경	요금납부방법확인
1668	요금 납부 변경	요금납부방법확인
1669	요금 납부 언제돼?	요금납부일변경방법
1670	요금 납부 일자	요금납부일변경방법
1671	요금 납부기간이 언제까지 인가요,	요금납부일변경방법
1672	요금 납부기간이 언제까지 인가요,<br>	요금납부일변경방법
1673	요금 납부일 변경	요금납부일변경방법
1674	요금 납부일 알려줘	요금납부일변경방법
1675	요금 납부일은 언제야?	요금납부일변경방법
1676	요금 냈는데 또 나갔어요	이중납부
1677	요금 변경	요금제변경방법
1678	요금 변경할래	요금제변경방법
1679	요금 상품명	요금제리스트
1680	요금 안내서	요금안내서설정
1681	요금 약정 할인 6개월 추가 한적이없는데	요금약정할인제도
1682	요금 약정할인	요금약정할인제도
1683	요금 언제 내야해	요금납부일변경방법
1684	요금 언제 빠져?	요금납부일변경방법
1685	요금 언제 빠지지	요금납부일변경방법
1686	요금 언제까지 내야되	요금납부일변경방법
1687	요금 언제나가	요금납부일변경방법
1688	요금 자동 납부일을 알려줘	요금납부일변경방법
1689	요금 자동납부 계좌를 변경하고 싶어요	자동납부등록및변경
1690	요금 자동납부 계좌를 부모님 명의 계좌로 변경하고 싶어요	자동납부등록및변경
1691	요금 자동이체	자동납부등록및변경
1692	요금 좀더나추자요	SK텔레콤할인혜택
1693	요금 청구 날짜	요금납부일변경방법
1694	요금 할부 얼마남았어 ?	잔여할부조회방법
1695	요금 할인 금액	요금할인
1696	요금 할인금액에 대해서 자세히 설명해줘	요금할인
1697	요금 할인내역을 알고싶어	월별상세할인내역
1698	요금 할인이 이번달에도 적용되는지	요금할인
1699	요금 해킹당한듯 합니다소액결제를 이용한적이 없습니다	소액결제피해예방
1700	요금 현금영수증	현금영수증발급방법
1701	요금 환불	과납내역환불
1702	요금감면대상이 뭐야?	복지할인
1703	요금감면신청	복지할인
1704	요금결제며칠인가요?	요금납부일변경방법
1705	요금결제방식변경	요금납부방법확인
1706	요금고지서 수령 주소를 바꾸고 싶어요	청구주소변경방법
1707	요금납부 22일인데 자동결재 진행이 안됩니다	요금납부내역확인방법
1708	요금납부 고객센터 번호가 뭔가요?	전화상담사연결
1709	요금납부 방법 변경	요금납부방법확인
1710	요금납부 변경	요금납부방법확인
1711	요금납부 변경문의	요금납부방법확인
1712	요금납부 일자	요금납부일변경방법
1713	요금납부 카드를 바꾸어, 삼성카드 웰컴 이벤트 혜택을 받으려고 합니다.	제휴카드할인
1714	요금납부 현금영수증	현금영수증발급방법
1715	요금납부 현금영수증 방법	현금영수증발급방법
1716	요금납부기록	요금납부내역확인방법
1717	요금납부날자 변경	요금납부일변경방법
1718	요금납부날짜	요금납부일변경방법
1719	요금납부날짜정하기	요금납부일변경방법
1720	요금납부내역	요금납부내역확인방법
1721	요금납부내역중 플러스서비스는 어떤 내용항목인가요	나의부가서비스
1722	요금납부방법	요금납부방법확인
1723	요금납부방법 변경	요금납부방법확인
1724	요금납부방법 변경 알려줘	요금납부방법확인
1725	요금납부변경	요금납부방법확인
1726	요금납부수단 변경	요금납부방법확인
1727	요금납부연기	요금납부일변경방법
1728	요금납부연장	요금납부일변경방법
1729	요금납부일 변경	요금납부일변경방법
1730	요금납부일 알려줘	요금납부일변경방법
1731	요금납부일?	요금납부일변경방법
1732	요금납부일변경	요금납부일변경방법
1733	요금납부일이 언제인가요?	요금납부일변경방법
1734	요금납부카드 변경	요금납부방법확인
1735	요금납부카드 변경했는데 언제 적용되나요	요금납부방법확인
1736	요금납부확인서	요금납부내역확인방법
1737	요금내역서 알려줘	실시간요금상세내역
1738	요금냈는데 발신정지 안풀어줘?	미납이용정지
1739	요금미리납부	통신과금선결제이용방법
1740	요금변경	요금제변경방법
1741	요금변경 가능 일자	요금제변경가능일알림서비스
1742	요금변경시 추가요금	요금제변경방법
1743	요금비교	요금제비교
1744	요금선결제	통신과금선결제이용방법
1745	요금선납	통신과금선결제이용방법
1746	요금선택할인 문의	선택약정할인제도신청방법
1747	요금안내서	요금안내서설정
1748	요금안내서 안나와요	요금안내서설정
1749	요금약정할인	요금약정할인제도
1750	요금약정할인 선택 어디서	선택약정할인제도신청방법
1751	요금약정할인 선택 어디서	요금약정할인제도
1752	요금약정할인 적용 안되어 있는 이유	요금약정할인제도
1753	요금약정할인신청	선택약정할인제도신청방법
1754	요금약정할인제도	요금약정할인제도
1755	요금약정할인제도가 뭔가요?	요금약정할인제도
1756	요금약정힐인 연장하는법	선택약정할인제도재가입조건
1757	요금에 나온 콘텐츠는 이용하지 않았는데요	콘텐츠구매내역확인방법
1758	요금은 5만원 상당인데 왜 59800원이나갔죠?	부가세포함
1759	요금은 언제 청구돼?	요금납부일변경방법
1760	요금을 줄일 수 있는 방법은?	요금할인
1761	요금이 두번 빠져나갔어	이중납부
1762	요금이 여즘 많이 나오네요	요금기준
1763	요금이 이중출금	이중납부
1764	요금이 중복 납부됐어요	이중납부
1765	요금이 중복되서 납부되었습니다	이중납부
1766	요금이 중복으로 납부되었습니다.	이중납부
1767	요금이 청구된거보다 더 많이 출금됐어	과납내역환불
1768	요금이체납부일	요금납부일변경방법
1769	요금자동이체	자동납부등록및변경
1770	요금재를바꾸려고합니다	요금제변경방법
1771	요금저변경	요금제변경방법
1772	요금제	요금제리스트
1773	요금제 변경하고 싶어요	요금제변경방법
1774	요금제 0플랜 미디움으로 바꾸면 요금 얼마나와?	0플랜미디엄요금제
1775	요금제 갱신	요금제변경방법
1776	요금제 기간	가입정보조회
1777	요금제 기한 얼마 남았어?	요금제변경가능일알림서비스
1778	요금제 바꾸고 싶어	요금제변경방법
1779	요금제 바꾸고 싶은데	요금제변경방법
1780	요금제 바꾸고싶어	요금제변경방법
1781	요금제 바꾸기?	요금제변경방법
1782	요금제 바꾸기전과 바꾼 후 비교	요금제비교
1783	요금제 바꾸는법	요금제변경방법
1784	요금제 바꾸라고하는뎌요	요금제변경방법
1785	요금제 바꾸려면 어디다 전해?	요금제변경방법
1786	요금제 바꿀 수 있는 날짜가 언제부터야?	요금제변경가능일알림서비스
1787	요금제 바꿔	요금제변경방법
1788	요금제 바꿔줘	요금제변경방법
1789	요금제 변격	요금제변경방법
1790	요금제 변경 가능기간	요금제변경방법
1791	요금제 변경 가능한가요?	요금제변경방법
1792	요금제 변경 문의	요금제변경방법
1793	요금제 변경 방법 알려줘	요금제변경방법
1794	요금제 변경 시 위약금	T지원금약정위약금
1795	요금제 변경 시기	요금제변경가능일알림서비스
1796	요금제 변경 어떻게 해?	요금제변경방법
1797	요금제 변경 언제 가능하지?	요금제변경가능일알림서비스
1798	요금제 변경 언제가능해	요금제변경가능일알림서비스
1799	요금제 변경 언제부터 가능해?	요금제변경가능일알림신청방법
1800	요금제 변경 예약	요금제변경가능일알림서비스
1801	요금제 변경 요금	요금제변경방법
1802	요금제 변경 주의사항	요금제변경방법
1803	요금제 변경 추천	데이터요금제추천
1804	요금제 변경 하고 싶습니다.	요금제변경방법
1805	요금제 변경가능한가요	요금제변경방법
1806	요금제 변경내역	가입정보조회
1807	요금제 변경됏나요	나의가입정보
1808	요금제 변경됬나요?	본인요금제확인방법
1809	요금제 변경시켜줘	요금제변경방법
1810	요금제 변경으로 FLO 해지하려	FLO앤데이터해지방법
1811	요금제 변경을 하려합니다~	요금제변경방법
1812	요금제 변경일	요금제변경가능일알림서비스
1813	요금제 변경하고 싶어	요금제변경방법
1814	요금제 변경하고 싶은데요	요금제변경방법
1815	요금제 변경하고자 합니다	요금제변경방법
1816	요금제 변경하는 법	요금제변경방법
1817	요금제 변경하려고 해	요금제변경방법
1818	요금제 변경하면 웨이브 이용료 얼마나 추가되나요?	wavve
1819	요금제 변경할래	요금제변경방법
1820	요금제 변경할수있어?	요금제변경방법
1821	요금제 변경해줘	요금제변경방법
1822	요금제 변경했는데 약정할인은 그대로 유지되는 거죠?	잔여약정기간조회방법
1823	요금제 비교	요금제비교
1824	요금제 비교하고싶어	요금제비교
1825	요금제 알려줘	본인요금제확인방법
1826	요금제 어떻게 바꿔	요금제변경방법
1827	요금제 어떻게 바꿔?	요금제변경방법
1828	요금제 언제 바꿀 수 있어?	요금제변경가능일알림서비스
1829	요금제 언제 바꿀수있어?	요금제변경방법
1830	요금제 언제 변경할 수 있어요?	요금제변경방법
1831	요금제 예약변경	요금제변경가능일알림서비스
1832	요금제 옵션 변경	baro요금제옵션변경
1833	요금제 이름 어떻게 확인 해?	나의가입정보
1834	요금제 자동이체 설정	자동납부등록및변경
1835	요금제 전환	요금제변경방법
1836	요금제 좀 알려줘	본인요금제확인방법
1837	요금제 종료일	요금제변경가능일알림서비스
1838	요금제 종류	요금제리스트
1839	요금제 종류 알려줘	요금제리스트
1840	요금제 혜택 보는 방법 좀 알려주세요	요금할인
1841	요금제 혜택 중 웨이브 혜택을 어떻게 받아야 하나요?	wavve부가서비스인증방법
1842	요금제18000이나요	요금제리스트
1843	요금제가입	요금제변경방법
1844	요금제견경	요금제변경방법
1845	요금제는 언제부처 변경할수 있나요?	요금제변경가능일알림서비스
1846	요금제를 변경하고 싶은데 횟수초과라고 하네요	요금제변경방법
1847	요금제를 변경하면 적용은 바로 되나요	요금제변경방법
1848	요금제를 변경했는데 부가서비스나 혜택등 바뀐내용이 있나요?	나의혜택/할인
1849	요금제를 스몰에서 티플랜세이브로 변경했는데 선택약정할인은 유지되는건가요	잔여약정기간조회방법
1850	요금제바꾸기	요금제변경방법
1851	요금제변견	요금제변경방법
1852	요금제변결	요금제변경방법
1853	요금제변경	요금제변경방법
1854	요금제변경 당일 취소가능하니	요금제변경방법
1855	요금제변경 신청하려합니다~	요금제변경방법
1856	요금제변경 언제 가능한가요?	요금제변경가능일알림서비스
1857	요금제변경가능일?	요금납부일변경방법
1858	요금제변경문의	요금제변경방법
1859	요금제변경을 하고싶습니다.	요금제변경방법
1860	요금제변경하고싶어요	요금제변경방법
1861	요금제변경하기	요금제변경방법
1862	요금제변경할래	요금제변경방법
1863	요금제변경해주세요	요금제변경방법
1864	요금제슬림	슬림요금제
1865	요금제안내	요금제리스트
1866	요금제알려줘	본인요금제확인방법
1867	요금제할인	SK텔레콤할인혜택
1868	요금제할인방법	나의혜택/할인
1869	요금좀 깍아주면 안되나요?	SK텔레콤할인혜택
1870	요금지로 집으로 안날라오개하는방법좀	청구주소변경방법
1871	요금출금일	요금납부일변경방법
1872	요금할인	요금할인
1873	요금할인 25%	선택약정할인제도신청방법
1874	요금할인 방법	요금할인
1875	요금할인 방법?	나의혜택/할인
1876	요금할인 알려줘	요금할인
1877	요금할인상담	요금약정할인제도
1878	요금할인카드안내	제휴카드할인
1879	요금할인쿠폰	요금할인
1880	요금해지	회선해지방법
1881	요금해지 위약금	T지원금약정위약금
1882	요긍제변경	요금제변경방법
1883	요즘제 할인	요금할인
1884	우약정포인트사용방법	무약정플랜포인트내역
1885	워치 구매	5G스마트워치TAB할인
1886	워치 요금제	요금제리스트
1887	워치 해지	회선해지방법
1888	워치할부	기기상환상세정보
1889	월 5천원 데이타 추가요금	데이터추가사용방법
1890	월별 요금 납부확인	요금납부내역확인방법
1891	웨이브	wavve
1892	웨이브 가입할라	wavve
1893	웨이브 무료	나의부가서비스
1894	웨이브 무료이용	wavve프로모션혜택
1895	웨이브 요금	wavve
1896	웨이브 요금부과	나의부가서비스
1897	웨이브 이용권 해지	wavve상품해지방법
1898	웨이브 콘텐츠 패ㄱ	wavve콘텐츠팩가입방법
1899	웨이브 콘텐츠 팩	wavve콘텐츠팩가입방법
1900	웨이브 할인 적용 언제까지	wavve프로모션혜택
1901	웨이브 해지 하려고 합니다	wavve앤데이터해지방법
1902	웨이브 해지는 어떻게하나요?	wavve상품해지방법
1903	웨이브 해지하는거	wavve상품해지방법
1904	웨이브?	wavve앤데이터신청방법
1905	웨이브로 바꾸고싶어	wavve콘텐츠팩가입방법
1906	웨이브앤데이터	wavve앤데이터신청방법
1907	웨이브앤데이토	wavve앤데이터신청방법
1908	웨이브전용	wavve프로모션혜택
1909	웨이브전용데이터	wavve앤데이터신청방법
1910	웨이브해지	wavve상품해지방법
1911	위약	T지원금약정위약금
1912	위약금 기준	T지원금약정위약금
1913	위약금 산출확인	T지원금약정위약금
1914	위약금 알려줘	T지원금약정위약금
1915	위약금 얼마 남았어?	잔여약정기간조회방법
1916	위약금 얼마야	T지원금약정위약금
1917	위약금 얼마야?	T지원금약정위약금
1918	위약금 조회	T지원금약정위약금
1919	위약금남은금액	잔여할부조회방법
1920	위약금문의	T지원금약정위약금
1921	위약금은 얼마?	T지원금약정위약금
1922	위약금이 얼마 남았어요?	T지원금약정위약금
1923	위약금조회	T지원금약정위약금
1924	위젯	T월드위젯설치방법
1925	유.무선결합 할인은 누가받나요	결합할인
1926	유로 부과 컬러링 해지해달라구요	컬러링해지방법
1927	유료 부가서비스 해지창이 서비스 오류로 열리지않아요 해지해주세요	나의부가서비스
1928	유료부가서비스	부가서비스리스트
1929	유료부가서비스 해지	나의부가서비스
1930	유심기변	임대폰/기기변경
1931	유플러스	타통신사고객센터
1932	은행에서 돈이 인출되었다고하는데 t월드에서는 확인이 안 되요	요금납부내역확인방법
1933	은행에서는 통신요금이 인출되었다고하는데 t월드에서는 1월요금이 미납이라고해요	요금납부내역확인방법
1934	은행자동납부	자동납부등록및변경
1935	이달말일쯤 납부가능할것 같은데 정지 풀어주시면 안될까요	미납이용정지
1936	이동계약등록사용증명서	이용계약증명서발급방법
1937	이동계약등록사항증명서발급	이용계약증명서발급방법
1938	이동계약등록사항증명서발급하는법	이용계약증명서발급방법
1939	이동통신 단말기자급제 할인 받고 싶습니다	단말기자급제도
1940	이름변경	개명개칭방법
1941	이메일 청구주소 변경 어떻게해요?	청구주소변경방법
1942	이메일상담 내역	이메일상담내역
1943	이메일상담내역	이메일상담내역
1944	이번 달 요금 냈어?	요금납부내역확인방법
1945	이번 달 요금 언제내?	요금납부일변경방법
1946	이번 달 요금 자동 납부 언제야?	요금납부일변경방법
1947	이번달 결제 날짜	요금납부일변경방법
1948	이번달 부가서비스 사용내역 알려줘	부가서비스내역확인방법
1949	이번달 부가서비스 요금은	부가서비스내역확인방법
1950	이번달 부가서비스 이용내역	부가서비스내역확인방법
1951	이번달 상세요금?	월별상세할인내역
1952	이번달 소액결제 잔여 한도 알려줘	소액결제한도확인방법
1953	이번달 요금 2중결제됬는데 어떻게해?	이중납부
1954	이번달 요금 납부 되었니?	요금납부내역확인방법
1955	이번달 요금 납부되었어?	요금납부내역확인방법
1956	이번달 요금 납부일 언제야?	요금납부일변경방법
1957	이번달 요금 언제 결제되나요	요금납부일변경방법
1958	이번달 요금 언제 납부돼?	요금납부일변경방법
1959	이번달 요금 할인금액 얼마야?	월별상세할인내역
1960	이번달 요금할인 없어?	나의혜택/할인
1961	이번달에 요금 납부했는데 납부하라고 문자왔어	요금납부방법확인
1962	이번호 해지하고싶은데	회선해지방법
1963	이번호해지해줘	회선해지방법
1964	이사로 인해 티비인터넷 이전설치 요청하고싶어요	SK브로드밴드고객센터
1965	이용 정지	회선해지방법
1966	이용계약	이용계약증명서발급방법
