id	document	label
51851	폰 로밍 요금 언제 확인할 수 있어?	1
51852	해외에서 요금 언제 확인할 수 있어?	1
51853	해외 t로밍 요금 언제 확인할 수 있어?	1
51854	해외서 요금 언제 확인할 수 있어?	1
51855	로밍 요금 언제 확인할 수 있어?	1
51856	로밍 요금언제 확인할 수 있어?	1
51857	t로밍 요금 확인하는 거 언제부터 가능해?	1
51858	해외 로밍 요금 확인하는 거 언제부터 가능해?	1
51859	휴대폰 로밍 요금 확인하는 거 언제부터 가능해?	1
51860	해외 여행 요금 확인하는 거 언제부터 가능해?	1
51861	해외 요금 확인하는 거 언제부터 가능해?	1
51862	해외 출장 요금 확인하는 거 언제부터 가능해?	1
51863	핸드폰 로밍 요금 확인하는 거 언제부터 가능해?	1
51864	폰 로밍 요금 확인하는 거 언제부터 가능해?	1
51865	해외에서 요금 확인하는 거 언제부터 가능해?	1
51866	해외 t로밍 요금 확인하는 거 언제부터 가능해?	1
51867	해외서 요금 확인하는 거 언제부터 가능해?	1
51868	로밍 요금 확인하는 거 언제부터 가능해?	1
51869	로밍요금 확인하는 거 언제부터 가능해?	1
51870	t로밍 일시 허용은 어떤 서비스죠?	1
51871	해외 로밍 일시 허용은 어떤 서비스죠?	1
51872	휴대폰 로밍 일시 허용은 어떤 서비스죠?	1
51873	해외 여행 일시 허용은 어떤 서비스죠?	1
51874	해외 일시 허용은 어떤 서비스죠?	1
51875	해외 출장 일시 허용은 어떤 서비스죠?	1
51876	핸드폰 로밍 일시 허용은 어떤 서비스죠?	1
51877	폰 로밍 일시 허용은 어떤 서비스죠?	1
51878	해외에서 일시 허용은 어떤 서비스죠?	1
51879	해외 t로밍 일시 허용은 어떤 서비스죠?	1
51880	해외서 일시 허용은 어떤 서비스죠?	1
51881	로밍 일시 허용은 어떤 서비스죠?	1
51882	로밍 일시허용은 어떤 서비스죠?	1
51883	t로밍 일시 허가할 수 있나?	1
51884	해외 로밍 일시 허가할 수 있나?	1
51885	휴대폰 로밍 일시 허가할 수 있나?	1
51886	해외 여행 일시 허가할 수 있나?	1
51887	해외 일시 허가할 수 있나?	1
51888	해외 출장 일시 허가할 수 있나?	1
51889	핸드폰 로밍 일시 허가할 수 있나?	1
51890	폰 로밍 일시 허가할 수 있나?	1
51891	해외에서 일시 허가할 수 있나?	1
51892	해외 t로밍 일시 허가할 수 있나?	1
51893	해외서 일시 허가할 수 있나?	1
51894	로밍 일시 허가할 수 있나?	1
51895	로밍 일시허가할 수 있나?	1
51896	t로밍 임시 허용이란 서비스가 있어?	1
51897	해외 로밍 임시 허용이란 서비스가 있어?	1
51898	휴대폰 로밍 임시 허용이란 서비스가 있어?	1
51899	해외 여행 임시 허용이란 서비스가 있어?	1
51900	해외 임시 허용이란 서비스가 있어?	1
51901	해외 출장 임시 허용이란 서비스가 있어?	1
51902	핸드폰 로밍 임시 허용이란 서비스가 있어?	1
51903	폰 로밍 임시 허용이란 서비스가 있어?	1
51904	해외에서 임시 허용이란 서비스가 있어?	1
51905	해외 t로밍 임시 허용이란 서비스가 있어?	1
51906	해외서 임시 허용이란 서비스가 있어?	1
51907	로밍 임시 허용Iran 서비스가 있어?	1
51908	로밍 임시 허용이란 서비스가 있어?	1
51909	로밍 임시 허용이란 서비스가있어?	1
51910	t로밍 일시 허용은 뭐하는 거야?	1
51911	해외 로밍 일시 허용은 뭐하는 거야?	1
51912	휴대폰 로밍 일시 허용은 뭐하는 거야?	1
51913	해외 여행 일시 허용은 뭐하는 거야?	1
51914	해외 일시 허용은 뭐하는 거야?	1
51915	해외 출장 일시 허용은 뭐하는 거야?	1
51916	핸드폰 로밍 일시 허용은 뭐하는 거야?	1
51917	폰 로밍 일시 허용은 뭐하는 거야?	1
51918	해외에서 일시 허용은 뭐하는 거야?	1
51919	해외 t로밍 일시 허용은 뭐하는 거야?	1
51920	해외서 일시 허용은 뭐하는 거야?	1
51921	로밍 일시 허용은 뭐하는 거야?	1
51922	로밍 일시 허용은 뭐하는거야?	1
51923	나 t로밍 일시 허용하고 싶은데	1
51924	나 해외 로밍 일시 허용하고 싶은데	1
51925	나 휴대폰 로밍 일시 허용하고 싶은데	1
51926	나 해외 여행 일시 허용하고 싶은데	1
51927	나 해외 일시 허용하고 싶은데	1
51928	나 해외 출장 일시 허용하고 싶은데	1
51929	나 핸드폰 로밍 일시 허용하고 싶은데	1
51930	나 폰 로밍 일시 허용하고 싶은데	1
51931	나 해외에서 일시 허용하고 싶은데	1
51932	나 해외 t로밍 일시 허용하고 싶은데	1
51933	나 해외서 일시 허용하고 싶은데	1
51934	나 로밍 일시 허용하고 싶은데	1
51935	나 로밍일시 허용하고 싶은데	1
51936	로밍 중 LTE 인터넷 데이터 이용 가능해?	1
51937	로밍 중 LTE 데이타 이용 가능해?	1
51938	로밍 중 LTE gb 이용 가능해?	1
51939	로밍 중 LTE 기가 이용 가능해?	1
51940	로밍 중 LTE 기가바이트 이용 가능해?	1
51941	로밍 중 LTE 모바일 데이터 이용 가능해?	1
51942	로밍 중 LTE data 이용 가능해?	1
51943	로밍 중 LTE 인터넷 용량 이용 가능해?	1
51944	t로밍 중 LTE 데이터 이용 가능해?	1
51945	해외 로밍 중 LTE 데이터 이용 가능해?	1
51946	휴대폰 로밍 중 LTE 데이터 이용 가능해?	1
51947	해외 여행 중 LTE 데이터 이용 가능해?	1
51948	해외 중 LTE 데이터 이용 가능해?	1
51949	해외 출장 중 LTE 데이터 이용 가능해?	1
51950	핸드폰 로밍 중 LTE 데이터 이용 가능해?	1
51951	폰 로밍 중 LTE 데이터 이용 가능해?	1
51952	해외에서 중 LTE 데이터 이용 가능해?	1
51953	해외 t로밍 중 LTE 데이터 이용 가능해?	1
51954	해외서 중 LTE 데이터 이용 가능해?	1
51955	로밍 중 LTE 데이터 이용 가능해?	1
51956	로밍 중 LTE데이터 이용 가능해?	1
51957	로밍 중에도 LTE 인터넷 데이터 이용할 수 있을까?	1
51958	로밍 중에도 LTE 데이타 이용할 수 있을까?	1
51959	로밍 중에도 LTE gb 이용할 수 있을까?	1
51960	로밍 중에도 LTE 기가 이용할 수 있을까?	1
51961	로밍 중에도 LTE 기가바이트 이용할 수 있을까?	1
51962	로밍 중에도 LTE 모바일 데이터 이용할 수 있을까?	1
51963	로밍 중에도 LTE data 이용할 수 있을까?	1
51964	로밍 중에도 LTE 인터넷 용량 이용할 수 있을까?	1
51965	t로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51966	해외 로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51967	휴대폰 로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51968	해외 여행 중에도 LTE 데이터 이용할 수 있을까?	1
51969	해외 중에도 LTE 데이터 이용할 수 있을까?	1
51970	해외 출장 중에도 LTE 데이터 이용할 수 있을까?	1
51971	핸드폰 로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51972	폰 로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51973	해외에서 중에도 LTE 데이터 이용할 수 있을까?	1
51974	해외 t로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51975	해외서 중에도 LTE 데이터 이용할 수 있을까?	1
51976	로밍 중에도 LTE 데이터 이용할 수 있을까?	1
51977	로밍 중에도 LTE 데이터이용할 수 있을까?	1
51978	로밍 도중 LTE 인터넷 데이터 이용할 수 있나요?	1
51979	로밍 도중 LTE 데이타 이용할 수 있나요?	1
51980	로밍 도중 LTE gb 이용할 수 있나요?	1
51981	로밍 도중 LTE 기가 이용할 수 있나요?	1
51982	로밍 도중 LTE 기가바이트 이용할 수 있나요?	1
51983	로밍 도중 LTE 모바일 데이터 이용할 수 있나요?	1
51984	로밍 도중 LTE data 이용할 수 있나요?	1
51985	로밍 도중 LTE 인터넷 용량 이용할 수 있나요?	1
51986	t로밍 도중 LTE 데이터 이용할 수 있나요?	1
51987	해외 로밍 도중 LTE 데이터 이용할 수 있나요?	1
51988	휴대폰 로밍 도중 LTE 데이터 이용할 수 있나요?	1
51989	해외 여행 도중 LTE 데이터 이용할 수 있나요?	1
51990	해외 도중 LTE 데이터 이용할 수 있나요?	1
51991	해외 출장 도중 LTE 데이터 이용할 수 있나요?	1
51992	핸드폰 로밍 도중 LTE 데이터 이용할 수 있나요?	1
51993	폰 로밍 도중 LTE 데이터 이용할 수 있나요?	1
51994	해외에서 도중 LTE 데이터 이용할 수 있나요?	1
51995	해외 t로밍 도중 LTE 데이터 이용할 수 있나요?	1
51996	해외서 도중 LTE 데이터 이용할 수 있나요?	1
51997	로밍 도중 LTE 데이터 이용할 수 있나요?	1
51998	로밍 도중LTE 데이터 이용할 수 있나요?	1
51999	로밍 중에 엘티이 인터넷 데이터 사용하려면 어떻게 해야 해?	1
52000	로밍 중에 엘티이 데이타 사용하려면 어떻게 해야 해?	1
52001	로밍 중에 엘티이 gb 사용하려면 어떻게 해야 해?	1
52002	로밍 중에 엘티이 기가 사용하려면 어떻게 해야 해?	1
52003	로밍 중에 엘티이 기가바이트 사용하려면 어떻게 해야 해?	1
52004	로밍 중에 엘티이 모바일 데이터 사용하려면 어떻게 해야 해?	1
52005	로밍 중에 엘티이 data 사용하려면 어떻게 해야 해?	1
52006	로밍 중에 엘티이 인터넷 용량 사용하려면 어떻게 해야 해?	1
52007	t로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52008	해외 로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52009	휴대폰 로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52010	해외 여행 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52011	해외 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52012	해외 출장 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52013	핸드폰 로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52014	폰 로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52015	해외에서 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52016	해외 t로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52017	해외서 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52018	로밍 중에 엘티이 데이터 사용하려면 어떻게 해야 해?	1
52019	로밍 중에엘티이 데이터 사용하려면 어떻게 해야 해?	1
52020	로밍 도중 엘티이 인터넷 데이터 쓸 수 있을까요?	1
52021	로밍 도중 엘티이 데이타 쓸 수 있을까요?	1
52022	로밍 도중 엘티이 gb 쓸 수 있을까요?	1
52023	로밍 도중 엘티이 기가 쓸 수 있을까요?	1
52024	로밍 도중 엘티이 기가바이트 쓸 수 있을까요?	1
52025	로밍 도중 엘티이 모바일 데이터 쓸 수 있을까요?	1
52026	로밍 도중 엘티이 data 쓸 수 있을까요?	1
52027	로밍 도중 엘티이 인터넷 용량 쓸 수 있을까요?	1
52028	t로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52029	해외 로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52030	휴대폰 로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52031	해외 여행 도중 엘티이 데이터 쓸 수 있을까요?	1
52032	해외 도중 엘티이 데이터 쓸 수 있을까요?	1
52033	해외 출장 도중 엘티이 데이터 쓸 수 있을까요?	1
52034	핸드폰 로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52035	폰 로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52036	해외에서 도중 엘티이 데이터 쓸 수 있을까요?	1
52037	해외 t로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52038	해외서 도중 엘티이 데이터 쓸 수 있을까요?	1
52039	로밍 도중 엘티이 데이터 쓸 수 있을까요?	1
52040	로밍도중 엘티이 데이터 쓸 수 있을까요?	1
52041	t로밍 중 mVoIP 이용할 수 있나?	1
52042	해외 로밍 중 mVoIP 이용할 수 있나?	1
52043	휴대폰 로밍 중 mVoIP 이용할 수 있나?	1
52044	해외 여행 중 mVoIP 이용할 수 있나?	1
52045	해외 중 mVoIP 이용할 수 있나?	1
52046	해외 출장 중 mVoIP 이용할 수 있나?	1
52047	핸드폰 로밍 중 mVoIP 이용할 수 있나?	1
52048	폰 로밍 중 mVoIP 이용할 수 있나?	1
52049	해외에서 중 mVoIP 이용할 수 있나?	1
52050	해외 t로밍 중 mVoIP 이용할 수 있나?	1
52051	해외서 중 mVoIP 이용할 수 있나?	1
52052	로밍 중 mVoIP 이용할 수 있나?	1
52053	로밍 중 mVoIP이용할 수 있나?	1
52054	t로밍 도중 mVoIP 어떻게 이용해?	1
52055	해외 로밍 도중 mVoIP 어떻게 이용해?	1
52056	휴대폰 로밍 도중 mVoIP 어떻게 이용해?	1
52057	해외 여행 도중 mVoIP 어떻게 이용해?	1
52058	해외 도중 mVoIP 어떻게 이용해?	1
52059	해외 출장 도중 mVoIP 어떻게 이용해?	1
52060	핸드폰 로밍 도중 mVoIP 어떻게 이용해?	1
52061	폰 로밍 도중 mVoIP 어떻게 이용해?	1
52062	해외에서 도중 mVoIP 어떻게 이용해?	1
52063	해외 t로밍 도중 mVoIP 어떻게 이용해?	1
52064	해외서 도중 mVoIP 어떻게 이용해?	1
52065	로밍 도중 mVoIP 어떻게 이용해?	1
52066	로밍 도중 mVoIP어떻게 이용해?	1
52067	t로밍 도중 엠보입 이용해도 돼?	1
52068	해외 로밍 도중 엠보입 이용해도 돼?	1
52069	휴대폰 로밍 도중 엠보입 이용해도 돼?	1
52070	해외 여행 도중 엠보입 이용해도 돼?	1
52071	해외 도중 엠보입 이용해도 돼?	1
52072	해외 출장 도중 엠보입 이용해도 돼?	1
52073	핸드폰 로밍 도중 엠보입 이용해도 돼?	1
52074	폰 로밍 도중 엠보입 이용해도 돼?	1
52075	해외에서 도중 엠보입 이용해도 돼?	1
52076	해외 t로밍 도중 엠보입 이용해도 돼?	1
52077	해외서 도중 엠보입 이용해도 돼?	1
52078	로밍 도중 엠보입 이용해도 돼?	1
52079	로밍 도중 엠보입이용해도 돼?	1
52080	t로밍 중 엠보입 이용 제한 있어?	1
52081	해외 로밍 중 엠보입 이용 제한 있어?	1
52082	휴대폰 로밍 중 엠보입 이용 제한 있어?	1
52083	해외 여행 중 엠보입 이용 제한 있어?	1
52084	해외 중 엠보입 이용 제한 있어?	1
52085	해외 출장 중 엠보입 이용 제한 있어?	1
52086	핸드폰 로밍 중 엠보입 이용 제한 있어?	1
52087	폰 로밍 중 엠보입 이용 제한 있어?	1
52088	해외에서 중 엠보입 이용 제한 있어?	1
52089	해외 t로밍 중 엠보입 이용 제한 있어?	1
52090	해외서 중 엠보입 이용 제한 있어?	1
52091	로밍 중 엠보입 이용 제한 있어?	1
52092	로밍 중엠보입 이용 제한 있어?	1
52093	t로밍 중에 USIM 변경할 수 있나?	1
52094	해외 로밍 중에 USIM 변경할 수 있나?	1
52095	휴대폰 로밍 중에 USIM 변경할 수 있나?	1
52096	해외 여행 중에 USIM 변경할 수 있나?	1
52097	해외 중에 USIM 변경할 수 있나?	1
52098	해외 출장 중에 USIM 변경할 수 있나?	1
52099	핸드폰 로밍 중에 USIM 변경할 수 있나?	1
52100	폰 로밍 중에 USIM 변경할 수 있나?	1
52101	해외에서 중에 USIM 변경할 수 있나?	1
52102	해외 t로밍 중에 USIM 변경할 수 있나?	1
52103	해외서 중에 USIM 변경할 수 있나?	1
52104	로밍 중에 USIM 변경할 수 있나?	1
52105	로밍 중에 USIM변경할 수 있나?	1
52106	t로밍 중 USIM 교체 가능해?	1
52107	해외 로밍 중 USIM 교체 가능해?	1
52108	휴대폰 로밍 중 USIM 교체 가능해?	1
52109	해외 여행 중 USIM 교체 가능해?	1
52110	해외 중 USIM 교체 가능해?	1
52111	해외 출장 중 USIM 교체 가능해?	1
52112	핸드폰 로밍 중 USIM 교체 가능해?	1
52113	폰 로밍 중 USIM 교체 가능해?	1
52114	해외에서 중 USIM 교체 가능해?	1
52115	해외 t로밍 중 USIM 교체 가능해?	1
52116	해외서 중 USIM 교체 가능해?	1
52117	로밍 중 USIM 교체 가능해?	1
52118	로밍중 USIM 교체 가능해?	1
52119	t로밍 도중 USIM 변경할 수 있나요?	1
52120	해외 로밍 도중 USIM 변경할 수 있나요?	1
52121	휴대폰 로밍 도중 USIM 변경할 수 있나요?	1
52122	해외 여행 도중 USIM 변경할 수 있나요?	1
52123	해외 도중 USIM 변경할 수 있나요?	1
52124	해외 출장 도중 USIM 변경할 수 있나요?	1
52125	핸드폰 로밍 도중 USIM 변경할 수 있나요?	1
52126	폰 로밍 도중 USIM 변경할 수 있나요?	1
52127	해외에서 도중 USIM 변경할 수 있나요?	1
52128	해외 t로밍 도중 USIM 변경할 수 있나요?	1
52129	해외서 도중 USIM 변경할 수 있나요?	1
52130	로밍 도중 USIM 변경할 수 있나요?	1
52131	로밍 도중 USIM 변경할 수있나요?	1
52132	t로밍 도중 USIM 교체 돼?	1
52133	해외 로밍 도중 USIM 교체 돼?	1
52134	휴대폰 로밍 도중 USIM 교체 돼?	1
52135	해외 여행 도중 USIM 교체 돼?	1
52136	해외 도중 USIM 교체 돼?	1
52137	해외 출장 도중 USIM 교체 돼?	1
52138	핸드폰 로밍 도중 USIM 교체 돼?	1
52139	폰 로밍 도중 USIM 교체 돼?	1
52140	해외에서 도중 USIM 교체 돼?	1
52141	해외 t로밍 도중 USIM 교체 돼?	1
52142	해외서 도중 USIM 교체 돼?	1
52143	로밍 도중 USIM 교체 돼?	1
52144	로밍 도중USIM 교체 돼?	1
52145	t로밍 중 국제 전화 카드 사용 돼?	1
52146	해외 로밍 중 국제 전화 카드 사용 돼?	1
52147	휴대폰 로밍 중 국제 전화 카드 사용 돼?	1
52148	해외 여행 중 국제 전화 카드 사용 돼?	1
52149	해외 중 국제 전화 카드 사용 돼?	1
52150	해외 출장 중 국제 전화 카드 사용 돼?	1
52151	핸드폰 로밍 중 국제 전화 카드 사용 돼?	1
52152	폰 로밍 중 국제 전화 카드 사용 돼?	1
52153	해외에서 중 국제 전화 카드 사용 돼?	1
52154	해외 t로밍 중 국제 전화 카드 사용 돼?	1
52155	해외서 중 국제 전화 카드 사용 돼?	1
52156	로밍 중 국제 통화 카드 사용 돼?	1
52157	로밍 중 국제 음성전화 카드 사용 돼?	1
52158	로밍 중 국제 음성 카드 사용 돼?	1
52159	로밍 중 국제 무료 통화 카드 사용 돼?	1
52160	로밍 중 국제 전화통화 카드 사용 돼?	1
52161	로밍 중 국제 유선 카드 사용 돼?	1
52162	로밍 중 국제 유선통화 카드 사용 돼?	1
52163	로밍 중 국제 음성통화 카드 사용 돼?	1
52164	로밍 중 국제 전화 카드 사용 돼?	1
52165	로밍 중 국제전화 카드 사용 돼?	1
52166	t로밍 도중 국제 전화 카드 사용해도 되나요?	1
52167	해외 로밍 도중 국제 전화 카드 사용해도 되나요?	1
52168	휴대폰 로밍 도중 국제 전화 카드 사용해도 되나요?	1
52169	해외 여행 도중 국제 전화 카드 사용해도 되나요?	1
52170	해외 도중 국제 전화 카드 사용해도 되나요?	1
52171	해외 출장 도중 국제 전화 카드 사용해도 되나요?	1
52172	핸드폰 로밍 도중 국제 전화 카드 사용해도 되나요?	1
52173	폰 로밍 도중 국제 전화 카드 사용해도 되나요?	1
52174	해외에서 도중 국제 전화 카드 사용해도 되나요?	1
52175	해외 t로밍 도중 국제 전화 카드 사용해도 되나요?	1
52176	해외서 도중 국제 전화 카드 사용해도 되나요?	1
52177	로밍 도중 국제 통화 카드 사용해도 되나요?	1
52178	로밍 도중 국제 음성전화 카드 사용해도 되나요?	1
52179	로밍 도중 국제 음성 카드 사용해도 되나요?	1
52180	로밍 도중 국제 무료 통화 카드 사용해도 되나요?	1
52181	로밍 도중 국제 전화통화 카드 사용해도 되나요?	1
52182	로밍 도중 국제 유선 카드 사용해도 되나요?	1
52183	로밍 도중 국제 유선통화 카드 사용해도 되나요?	1
52184	로밍 도중 국제 음성통화 카드 사용해도 되나요?	1
52185	로밍 도중 국제 전화 카드 사용해도 되나요?	1
52186	로밍 도중국제 전화 카드 사용해도 되나요?	1
52187	t로밍 중 국제 전화 카드 이용 가능해?	1
52188	해외 로밍 중 국제 전화 카드 이용 가능해?	1
52189	휴대폰 로밍 중 국제 전화 카드 이용 가능해?	1
52190	해외 여행 중 국제 전화 카드 이용 가능해?	1
52191	해외 중 국제 전화 카드 이용 가능해?	1
52192	해외 출장 중 국제 전화 카드 이용 가능해?	1
52193	핸드폰 로밍 중 국제 전화 카드 이용 가능해?	1
52194	폰 로밍 중 국제 전화 카드 이용 가능해?	1
52195	해외에서 중 국제 전화 카드 이용 가능해?	1
52196	해외 t로밍 중 국제 전화 카드 이용 가능해?	1
52197	해외서 중 국제 전화 카드 이용 가능해?	1
52198	로밍 중 국제 통화 카드 이용 가능해?	1
52199	로밍 중 국제 음성전화 카드 이용 가능해?	1
52200	로밍 중 국제 음성 카드 이용 가능해?	1
52201	로밍 중 국제 무료 통화 카드 이용 가능해?	1
52202	로밍 중 국제 전화통화 카드 이용 가능해?	1
52203	로밍 중 국제 유선 카드 이용 가능해?	1
52204	로밍 중 국제 유선통화 카드 이용 가능해?	1
52205	로밍 중 국제 음성통화 카드 이용 가능해?	1
52206	로밍 중 국제 전화 카드 이용 가능해?	1
52207	로밍 중 국제 전화카드 이용 가능해?	1
52208	t로밍 중 국제 전화 카드 이용하려 하는데요	1
52209	해외 로밍 중 국제 전화 카드 이용하려 하는데요	1
52210	휴대폰 로밍 중 국제 전화 카드 이용하려 하는데요	1
52211	해외 여행 중 국제 전화 카드 이용하려 하는데요	1
52212	해외 중 국제 전화 카드 이용하려 하는데요	1
52213	해외 출장 중 국제 전화 카드 이용하려 하는데요	1
52214	핸드폰 로밍 중 국제 전화 카드 이용하려 하는데요	1
52215	폰 로밍 중 국제 전화 카드 이용하려 하는데요	1
52216	해외에서 중 국제 전화 카드 이용하려 하는데요	1
52217	해외 t로밍 중 국제 전화 카드 이용하려 하는데요	1
52218	해외서 중 국제 전화 카드 이용하려 하는데요	1
52219	로밍 중 국제 통화 카드 이용하려 하는데요	1
52220	로밍 중 국제 음성전화 카드 이용하려 하는데요	1
52221	로밍 중 국제 음성 카드 이용하려 하는데요	1
52222	로밍 중 국제 무료 통화 카드 이용하려 하는데요	1
52223	로밍 중 국제 전화통화 카드 이용하려 하는데요	1
52224	로밍 중 국제 유선 카드 이용하려 하는데요	1
52225	로밍 중 국제 유선통화 카드 이용하려 하는데요	1
52226	로밍 중 국제 음성통화 카드 이용하려 하는데요	1
52227	로밍 중 국제 전화 카드 이용하려 하는데요	1
52228	로밍 중 국제 전화 카드이용하려 하는데요	1
52229	t로밍 중에도 발신번호 표시 되는지 궁금해	1
52230	해외 로밍 중에도 발신번호 표시 되는지 궁금해	1
52231	휴대폰 로밍 중에도 발신번호 표시 되는지 궁금해	1
52232	해외 여행 중에도 발신번호 표시 되는지 궁금해	1
52233	해외 중에도 발신번호 표시 되는지 궁금해	1
52234	해외 출장 중에도 발신번호 표시 되는지 궁금해	1
52235	핸드폰 로밍 중에도 발신번호 표시 되는지 궁금해	1
52236	폰 로밍 중에도 발신번호 표시 되는지 궁금해	1
52237	해외에서 중에도 발신번호 표시 되는지 궁금해	1
52238	해외 t로밍 중에도 발신번호 표시 되는지 궁금해	1
52239	해외서 중에도 발신번호 표시 되는지 궁금해	1
52240	로밍 중에도 발신번호 표시 되는지 궁금해	1
52241	로밍 중에도 발신번호 표시 되는지궁금해	1
52242	t로밍 중 발신 표시 떠?	1
52243	해외 로밍 중 발신 표시 떠?	1
52244	휴대폰 로밍 중 발신 표시 떠?	1
52245	해외 여행 중 발신 표시 떠?	1
52246	해외 중 발신 표시 떠?	1
52247	해외 출장 중 발신 표시 떠?	1
52248	핸드폰 로밍 중 발신 표시 떠?	1
52249	폰 로밍 중 발신 표시 떠?	1
52250	해외에서 중 발신 표시 떠?	1
52251	해외 t로밍 중 발신 표시 떠?	1
52252	해외서 중 발신 표시 떠?	1
52253	로밍 중 발신 표시 떠?	1
52254	로밍 중 발신 표시떠?	1
52255	t로밍 도중 발신번호 표시 뜨나?	1
52256	해외 로밍 도중 발신번호 표시 뜨나?	1
52257	휴대폰 로밍 도중 발신번호 표시 뜨나?	1
52258	해외 여행 도중 발신번호 표시 뜨나?	1
52259	해외 도중 발신번호 표시 뜨나?	1
52260	해외 출장 도중 발신번호 표시 뜨나?	1
52261	핸드폰 로밍 도중 발신번호 표시 뜨나?	1
52262	폰 로밍 도중 발신번호 표시 뜨나?	1
52263	해외에서 도중 발신번호 표시 뜨나?	1
52264	해외 t로밍 도중 발신번호 표시 뜨나?	1
52265	해외서 도중 발신번호 표시 뜨나?	1
52266	로밍 도중 발신번호 표시 뜨나?	1
52267	로밍 도중발신번호 표시 뜨나?	1
52268	t로밍 시 발신번호 표시 뜨나요?	1
52269	해외 로밍 시 발신번호 표시 뜨나요?	1
52270	휴대폰 로밍 시 발신번호 표시 뜨나요?	1
52271	해외 여행 시 발신번호 표시 뜨나요?	1
52272	해외 시 발신번호 표시 뜨나요?	1
52273	해외 출장 시 발신번호 표시 뜨나요?	1
52274	핸드폰 로밍 시 발신번호 표시 뜨나요?	1
52275	폰 로밍 시 발신번호 표시 뜨나요?	1
52276	해외에서 시 발신번호 표시 뜨나요?	1
52277	해외 t로밍 시 발신번호 표시 뜨나요?	1
52278	해외서 시 발신번호 표시 뜨나요?	1
52279	로밍 시 발신번호 표시 뜨나요?	1
52280	로밍 시발신번호 표시 뜨나요?	1
52281	t로밍 중 인증 문자 수신 돼?	1
52282	해외 로밍 중 인증 문자 수신 돼?	1
52283	휴대폰 로밍 중 인증 문자 수신 돼?	1
52284	해외 여행 중 인증 문자 수신 돼?	1
52285	해외 중 인증 문자 수신 돼?	1
52286	해외 출장 중 인증 문자 수신 돼?	1
52287	핸드폰 로밍 중 인증 문자 수신 돼?	1
52288	폰 로밍 중 인증 문자 수신 돼?	1
52289	해외에서 중 인증 문자 수신 돼?	1
52290	해외 t로밍 중 인증 문자 수신 돼?	1
52291	해외서 중 인증 문자 수신 돼?	1
52292	로밍 중 인증 메시지 수신 돼?	1
52293	로밍 중 인증 메세지 수신 돼?	1
52294	로밍 중 인증 텍스트 메시지 수신 돼?	1
52295	로밍 중 인증 텍스트 메세지 수신 돼?	1
52296	로밍 중 인증 sms 수신 돼?	1
52297	로밍 중 인증 mms 수신 돼?	1
52298	로밍 중 인증 문자메세지 수신 돼?	1
52299	로밍 중 인증 문자메시지 수신 돼?	1
52300	로밍 중 인증 문자 수신 돼?	1
52301	로밍 중인증 문자 수신 돼?	1
52302	t로밍 중에 인증 문자 받을 수 있나요?	1
52303	해외 로밍 중에 인증 문자 받을 수 있나요?	1
52304	휴대폰 로밍 중에 인증 문자 받을 수 있나요?	1
52305	해외 여행 중에 인증 문자 받을 수 있나요?	1
52306	해외 중에 인증 문자 받을 수 있나요?	1
52307	해외 출장 중에 인증 문자 받을 수 있나요?	1
52308	핸드폰 로밍 중에 인증 문자 받을 수 있나요?	1
52309	폰 로밍 중에 인증 문자 받을 수 있나요?	1
52310	해외에서 중에 인증 문자 받을 수 있나요?	1
52311	해외 t로밍 중에 인증 문자 받을 수 있나요?	1
52312	해외서 중에 인증 문자 받을 수 있나요?	1
52313	로밍 중에 인증 메시지 받을 수 있나요?	1
52314	로밍 중에 인증 메세지 받을 수 있나요?	1
52315	로밍 중에 인증 텍스트 메시지 받을 수 있나요?	1
52316	로밍 중에 인증 텍스트 메세지 받을 수 있나요?	1
52317	로밍 중에 인증 sms 받을 수 있나요?	1
52318	로밍 중에 인증 mms 받을 수 있나요?	1
52319	로밍 중에 인증 문자메세지 받을 수 있나요?	1
52320	로밍 중에 인증 문자메시지 받을 수 있나요?	1
52321	로밍 중에 인증 문자 받을 수 있나요?	1
